date,trip_id,n_vehicles,points_kept,points_total,kept_span_sec,union_span_sec,span_ratio,overlap_sec,overlap_frac_of_kept,line_id,hour
2026-03-12,1413903_U_86,2,381,531,5871.0,86385.0,0.0679631880534815,0.0,0.0,OC3,22
2026-03-12,1364748_U_83,2,194,279,2957.0,86385.0,0.03423047982867396,0.0,0.0,36,0
2026-03-12,1431265_U_166,2,237,277,3709.0,77752.0,0.047702952978701516,0.0,0.0,49.2,20
2026-03-12,1431265_U_173,2,227,363,3933.0,86054.0,0.04570386036674646,0.0,0.0,49.2,22
2026-03-12,1429985_U_126,2,211,293,3153.0,85214.0,0.037000962283192905,0.0,0.0,49.1,22
2026-03-12,1359254_U_80,2,228,349,4008.0,86385.0,0.04639694391387394,0.0,0.0,62,0
2026-03-12,1481779_U_12,2,194,210,4068.0,86385.0,0.04709150894252474,0.0,0.0,67,0
2026-03-12,1481779_U_130,2,341,381,5149.0,78232.0,0.06581705695878924,0.0,0.0,67,20
2026-03-12,1413903_U_101,2,235,239,3528.0,86385.0,0.040840423684667476,0.0,0.0,OC3,23
2026-03-12,1359254_U_76,2,337,373,5060.0,86385.0,0.05857498408288476,0.0,0.0,62,22
2026-03-12,1429985_U_125,2,260,288,3889.0,82046.0,0.04740023889037857,0.0,0.0,49.1,21
2026-03-12,1477768_U_58,2,28,54,405.0,73518.0,0.0055088549742920104,0.0,0.0,41JB,0
2026-03-12,1399122_U_49,2,268,294,4024.0,86385.0,0.04658216125484749,0.0,0.0,38A,22
2026-03-12,1481779_U_38,2,142,279,2116.0,86385.0,0.024494993343751808,0.0,0.0,67,0
2026-03-12,1411585_U_57,2,216,349,3257.0,86385.0,0.037703304971927996,0.0,0.0,35,0
2026-03-12,1374663_U_118,2,665,1037,10029.0,58882.0,0.17032369824394553,0.0,0.0,48,14
2026-03-12,1374663_U_119,3,387,981,5795.0,79209.0,0.07316087818303475,0.0,0.0,48,1
2026-03-12,1364751_U_98,2,558,1113,8407.0,78548.0,0.10703009624688088,0.0,0.0,46,21
2026-03-12,1364751_U_101,2,495,666,8694.0,74810.0,0.11621440983825691,0.0,0.0,46,3
2026-03-12,1364751_U_1,2,590,918,8964.0,44529.0,0.2013070134069932,0.0,0.0,46,4
2026-03-12,1374663_U_8,2,495,953,7552.0,62934.0,0.11999872882702514,0.0,0.0,48,19
2026-03-12,1364748_U_1,2,351,355,5255.0,5255.0,1.0,45.0,0.008563273073263558,36,4
2026-03-12,1374663_U_15,2,481,918,7207.0,64044.0,0.112532009243645,0.0,0.0,48,4
2026-03-12,1374663_U_23,2,491,948,7537.0,68548.0,0.10995215031802533,0.0,0.0,48,4
2026-03-12,1374663_U_28,2,528,1056,8258.0,54451.0,0.15165929000385667,0.0,0.0,48,5
2026-03-12,1439975_U_9,2,353,389,5781.0,33704.0,0.1715226679325896,0.0,0.0,31,5
2026-03-12,1477768_U_23,2,248,488,4266.0,61297.0,0.06959557563991713,0.0,0.0,41JB,5
2026-03-12,1364751_U_37,2,695,757,10614.0,46194.0,0.2297701000129887,0.0,0.0,46,5
2026-03-12,1364751_U_48,2,558,942,8662.0,30970.0,0.2796900226025186,0.0,0.0,46,5
2026-03-12,1374663_U_52,3,662,1517,9922.0,50518.0,0.19640524169602913,3196.0,0.3221124773231203,48,17
2026-03-12,1476582_U_12,2,641,733,9623.0,43134.0,0.22309546993091298,0.0,0.0,52,5
2026-03-12,1364751_U_43,2,600,1155,9008.0,62483.0,0.14416721348206712,0.0,0.0,46,20
2026-03-12,1374663_U_54,2,651,1263,9806.0,39441.0,0.2486245277756649,0.0,0.0,48,14
2026-03-12,1374663_U_60,2,615,1080,9442.0,62902.0,0.15010651489618773,0.0,0.0,48,6
2026-03-12,1477764_U_2,2,386,467,6739.0,8963.0,0.7518687939306036,0.0,0.0,61,6
2026-03-12,1364751_U_58,2,781,1242,12055.0,45322.0,0.2659856140505715,0.0,0.0,46,15
2026-03-12,1364751_U_54,2,600,1072,9009.0,62588.0,0.14394133060650605,0.0,0.0,46,21
2026-03-12,1374663_U_9,2,457,609,7221.0,9503.0,0.7598653056929391,0.0,0.0,48,6
2026-03-12,1374663_U_65,2,477,589,7161.0,8933.0,0.8016343893428859,0.0,0.0,48,6
2026-03-12,1364751_U_63,2,500,902,7491.0,14097.0,0.5313896573739093,15.0,0.002002402883460152,46,8
2026-03-12,1364751_U_62,2,770,1209,12296.0,48927.0,0.2513131808612831,0.0,0.0,46,16
2026-03-12,1431265_U_61,2,278,282,4160.0,18721.0,0.22221035201111053,0.0,0.0,49.2,6
2026-03-12,1431265_U_67,2,296,517,4430.0,20702.0,0.21398898657134577,0.0,0.0,49.2,6
2026-03-12,1374663_U_16,3,433,523,6501.0,40399.0,0.16091982474813732,0.0,0.0,48,6
2026-03-12,1431265_U_73,2,326,644,4879.0,21916.0,0.22262274137616353,0.0,0.0,49.2,11
2026-03-12,1374663_U_69,5,466,1189,7567.0,28284.0,0.2675364163484656,0.0,0.0,48,12
2026-03-12,1481779_U_113,2,411,490,6170.0,55771.0,0.11063097308637106,0.0,0.0,67,6
2026-03-12,1431265_U_79,2,333,627,5017.0,26170.0,0.19170806266717616,0.0,0.0,49.2,12
2026-03-12,1374663_U_78,2,487,865,7397.0,41295.0,0.1791258021552246,0.0,0.0,48,6
2026-03-12,1413903_U_91,2,548,803,8210.0,12460.0,0.658908507223114,0.0,0.0,OC3,8
2026-03-12,1374663_U_81,3,381,623,5720.0,14878.0,0.3844602769189407,0.0,0.0,48,6
2026-03-12,1413903_U_90,2,271,407,4067.0,6109.0,0.6657390734981176,0.0,0.0,OC3,6
2026-03-12,1431265_U_91,2,293,344,4399.0,27684.0,0.1589004479121514,0.0,0.0,49.2,6
2026-03-12,1364751_U_69,2,339,450,5240.0,61221.0,0.0855915453847536,0.0,0.0,46,22
2026-03-12,1413904_U_24,2,639,641,9651.0,10342.0,0.9331850705859601,0.0,0.0,OC2,7
2026-03-12,1364751_U_77,2,496,765,8588.0,24770.0,0.34670972951150586,0.0,0.0,46,11
2026-03-12,1431265_U_97,2,456,755,6876.0,32637.0,0.21068112878021877,0.0,0.0,49.2,14
2026-03-12,1364751_U_82,3,373,902,5615.0,29565.0,0.18992051412142735,210.0,0.037399821905609976,46,12
2026-03-12,1374663_U_99,2,528,915,7927.0,57978.0,0.13672427472489565,0.0,0.0,48,21
2026-03-12,1364751_U_86,2,395,595,6021.0,35550.0,0.16936708860759495,0.0,0.0,46,15
2026-03-12,1411585_U_78,2,397,681,5960.0,10884.0,0.5475927967658949,0.0,0.0,35,7
2026-03-12,1374663_U_66,3,177,465,2652.0,6706.0,0.39546674619743516,0.0,0.0,48,7
2026-03-12,1364751_U_87,3,344,749,5149.0,38654.0,0.133207430020179,0.0,0.0,46,8
2026-03-12,1431265_U_62,2,299,405,4486.0,5807.0,0.7725159290511452,253.0,0.05639768167632635,49.2,7
2026-03-12,1411585_U_23,2,395,669,5927.0,10191.0,0.5815916004317535,0.0,0.0,35,7
2026-03-12,1399122_U_51,2,514,899,8062.0,15506.0,0.5199277698955244,15.0,0.0018605805011163482,38A,9
2026-03-12,1364751_U_90,2,121,231,1814.0,23582.0,0.07692307692307693,0.0,0.0,46,7
2026-03-12,1364751_U_26,2,610,846,10282.0,13915.0,0.7389148401006108,0.0,0.0,46,7
2026-03-12,1364751_U_93,2,344,417,5720.0,24842.0,0.23025521294581758,0.0,0.0,46,13
2026-03-12,1374663_U_108,2,697,952,10525.0,32229.0,0.32656923888423467,0.0,0.0,48,13
2026-03-12,1411585_U_3,2,341,585,5115.0,8478.0,0.6033262561924982,284.0,0.055522971652003913,35,7
2026-03-12,1431265_U_109,2,331,608,4970.0,32740.0,0.1518020769700672,0.0,0.0,49.2,15
2026-03-12,1399122_U_2,2,571,997,8572.0,14630.0,0.5859193438140806,316.0,0.036864209052729816,38A,9
2026-03-12,1431265_U_74,2,296,490,4425.0,16135.0,0.27424852804462346,0.0,0.0,49.2,7
2026-03-12,1431265_U_80,2,304,497,4545.0,20023.0,0.22698896269290317,0.0,0.0,49.2,8
2026-03-12,1374663_U_3,2,706,758,10580.0,26914.0,0.3931039607639147,0.0,0.0,48,8
2026-03-12,1429985_U_8,2,192,294,2867.0,5807.0,0.49371448252109523,0.0,0.0,49.1,8
2026-03-12,1374663_U_114,2,164,212,2448.0,8662.0,0.28261371507734934,0.0,0.0,48,8
2026-03-12,1364751_U_94,2,414,593,6200.0,25311.0,0.2449527873256687,0.0,0.0,46,8
2026-03-12,1364751_U_83,2,178,255,2657.0,27473.0,0.09671313653405161,0.0,0.0,46,8
2026-03-12,1431265_U_86,2,276,418,4128.0,21751.0,0.18978437772975956,0.0,0.0,49.2,8
2026-03-12,1399122_U_6,2,815,1145,12221.0,17534.0,0.6969887076537014,0.0,0.0,38A,9
2026-03-12,1374663_U_74,4,82,222,2056.0,15207.0,0.13520089432498192,1125.0,0.5471789883268483,48,8
2026-03-12,1379485_U_26,2,366,370,5480.0,53655.0,0.10213400428664617,0.0,0.0,53,8
2026-03-12,1431265_U_98,2,330,532,4939.0,26782.0,0.18441490553356732,0.0,0.0,49.2,8
2026-03-12,1379485_U_137,2,229,373,3603.0,5824.0,0.618646978021978,0.0,0.0,53,8
2026-03-12,1379485_U_36,2,222,370,3467.0,6019.0,0.576009303871075,0.0,0.0,53,8
2026-03-12,1413904_U_46,2,588,764,8811.0,11483.0,0.7673081947226335,0.0,0.0,OC2,8
2026-03-12,1359254_U_29,2,442,848,7400.0,35713.0,0.20720745946854086,0.0,0.0,62,8
2026-03-12,1364751_U_38,2,904,1178,13707.0,39888.0,0.34363718411552346,0.0,0.0,46,8
2026-03-12,1431265_U_104,2,370,505,5780.0,27670.0,0.20889049512106975,0.0,0.0,49.2,8
2026-03-12,1364748_U_72,2,374,490,6291.0,7791.0,0.8074701578744705,226.0,0.0359243363535209,36,8
2026-03-12,1364746_U_61,2,358,500,5360.0,7430.0,0.721399730820996,45.0,0.008395522388059701,34A,8
2026-03-12,1413904_U_52,2,542,684,8123.0,10223.0,0.7945808471094591,15.0,0.00184660839591284,OC2,8
2026-03-12,1374663_U_92,2,349,361,5255.0,27592.0,0.19045375471151058,0.0,0.0,48,15
2026-03-12,1481779_U_118,2,420,448,6291.0,6739.0,0.9335212939605283,0.0,0.0,67,8
2026-03-12,1374663_U_70,2,668,670,10119.0,30717.0,0.32942670182635025,0.0,0.0,48,14
2026-03-12,1374663_U_93,2,356,358,5329.0,37456.0,0.1422736010252029,0.0,0.0,48,17
2026-03-12,1374663_U_109,2,638,650,9619.0,38026.0,0.2529585020775259,0.0,0.0,48,16
2026-03-12,1374663_U_115,2,668,670,10073.0,38657.0,0.26057376413068783,0.0,0.0,48,16
2026-03-12,1374663_U_25,2,190,284,2837.0,3378.0,0.8398460627590291,854.0,0.30102220655622136,48,8
2026-03-12,1374663_U_80,2,138,152,2057.0,3948.0,0.5210233029381965,0.0,0.0,48,8
2026-03-12,1374663_U_30,2,180,354,2687.0,5269.0,0.5099639400265705,15.0,0.005582433941198363,48,8
2026-03-12,1374663_U_62,2,320,614,4789.0,9172.0,0.5221325774095072,15.0,0.0031321779077051574,48,9
2026-03-12,1364746_U_53,2,284,292,4248.0,7400.0,0.5740540540540541,0.0,0.0,34A,8
2026-03-12,1374663_U_113,3,182,356,2747.0,5390.0,0.5096474953617811,0.0,0.0,48,9
2026-03-12,1374663_U_101,2,172,292,2567.0,4370.0,0.5874141876430206,0.0,0.0,48,8
2026-03-12,1431265_U_110,2,312,601,4669.0,28839.0,0.16189881757342486,0.0,0.0,49.2,8
2026-03-12,1374663_U_11,2,272,350,4069.0,5239.0,0.7766749379652605,0.0,0.0,48,9
2026-03-12,1364748_U_32,2,398,494,5959.0,7401.0,0.8051614646669369,0.0,0.0,36,9
2026-03-12,1431265_U_22,2,260,348,3888.0,4668.0,0.8329048843187661,525.0,0.13503086419753085,49.2,9
2026-03-12,1364748_U_76,3,298,404,4458.0,6920.0,0.6442196531791907,0.0,0.0,36,9
2026-03-12,1364751_U_50,2,348,458,5209.0,7521.0,0.6925940699375083,45.0,0.008638894221539644,46,9
2026-03-12,1431265_U_81,2,350,693,5238.0,16273.0,0.3218828734713943,0.0,0.0,49.2,9
2026-03-12,1364748_U_89,2,280,496,4368.0,7041.0,0.6203664252236898,555.0,0.12706043956043955,36,10
2026-03-12,1393827_U_133,2,282,346,4218.0,5870.0,0.7185689948892675,0.0,0.0,45,9
2026-03-12,1431265_U_87,2,372,509,5660.0,18481.0,0.3062604837400574,0.0,0.0,49.2,9
2026-03-12,1359254_U_41,2,444,882,6859.0,35564.0,0.19286356990214823,0.0,0.0,62,17
2026-03-12,1413904_U_25,2,692,766,10464.0,11155.0,0.9380546839982071,405.0,0.03870412844036697,OC2,9
2026-03-12,1374663_U_95,2,254,334,3798.0,8872.0,0.4280883678990081,0.0,0.0,48,11
2026-03-12,1413903_U_80,2,740,766,11334.0,34964.0,0.3241619951950578,0.0,0.0,OC3,9
2026-03-12,1374663_U_26,3,462,596,6921.0,8933.0,0.7747677152132543,0.0,0.0,48,10
2026-03-12,1429985_U_53,2,212,376,3168.0,5088.0,0.6226415094339622,527.0,0.1663510101010101,49.1,10
2026-03-12,1431265_U_111,2,290,358,4398.0,24365.0,0.18050482249127847,0.0,0.0,49.2,15
2026-03-12,1364748_U_21,2,186,338,2778.0,8483.0,0.32747848638453375,0.0,0.0,36,12
2026-03-12,1399122_U_43,3,570,1006,8542.0,14968.0,0.5706841261357563,555.0,0.0649730742214938,38A,10
2026-03-12,1431265_U_82,2,330,462,4956.0,11171.0,0.4436487333273655,0.0,0.0,49.2,12
2026-03-12,1364746_U_54,2,232,314,3467.0,7461.0,0.46468301836214987,0.0,0.0,34A,11
2026-03-12,1386441_U_31,2,244,457,4882.0,9053.0,0.5392687506903788,0.0,0.0,32,10
2026-03-12,1364748_U_57,2,116,150,1726.0,2236.0,0.7719141323792487,0.0,0.0,36,11
2026-03-12,1364748_U_77,2,426,550,7510.0,10633.0,0.7062917332831751,0.0,0.0,36,11
2026-03-12,1364746_U_62,2,220,376,3408.0,6321.0,0.5391551969625059,0.0,0.0,34A,10
2026-03-12,1374663_U_4,3,236,304,3528.0,5270.0,0.669449715370019,0.0,0.0,48,11
2026-03-12,1399122_U_47,2,432,832,6516.0,13841.0,0.4707752330033957,0.0,0.0,38A,13
2026-03-12,1374663_U_45,2,645,892,11050.0,11050.0,1.0,3694.0,0.33429864253393665,48,11
2026-03-12,1364751_U_27,2,264,331,4970.0,6036.0,0.8233929754804507,0.0,0.0,46,11
2026-03-12,1364749_U_39,2,320,462,5029.0,7312.0,0.68777352297593,0.0,0.0,44,11
2026-03-12,1374663_U_57,2,344,534,5704.0,8526.0,0.6690124325592306,15.0,0.002629733520336606,48,12
2026-03-12,1413904_U_47,2,561,637,8437.0,9607.0,0.878213802435724,0.0,0.0,OC2,11
2026-03-12,1364749_U_14,2,312,487,4669.0,7146.0,0.6533725160929191,135.0,0.028914114371385736,44,11
2026-03-12,1413903_U_75,2,677,1015,10178.0,23797.0,0.42770097071059376,0.0,0.0,OC3,11
2026-03-12,1379485_U_56,2,353,407,5675.0,6801.0,0.8344361123364211,0.0,0.0,53,11
2026-03-12,1413904_U_53,3,471,732,7071.0,11333.0,0.623930115591635,15.0,0.0021213406873143827,OC2,11
2026-03-12,1379485_U_123,3,288,360,5448.0,7340.0,0.7422343324250681,0.0,0.0,53,11
2026-03-12,1439975_U_58,2,382,470,5720.0,6771.0,0.8447792054349431,525.0,0.09178321678321678,31,12
2026-03-12,1364751_U_96,2,345,535,5195.0,7988.0,0.650350525788683,44.0,0.00846968238691049,46,12
2026-03-12,1379485_U_47,2,338,427,5059.0,6365.0,0.794815396700707,15.0,0.0029650128483890096,53,11
2026-03-12,1411585_U_4,2,614,792,9233.0,9233.0,1.0,2657.0,0.2877721217372468,35,11
2026-03-12,1364749_U_47,2,288,450,4339.0,7402.0,0.5861929208322075,0.0,0.0,44,12
2026-03-12,1364748_U_58,2,276,527,4158.0,8152.0,0.5100588812561334,0.0,0.0,36,13
2026-03-12,1474792_U_19,2,132,186,1968.0,14549.0,0.13526702866176368,0.0,0.0,26,12
2026-03-12,1364748_U_66,2,464,651,7162.0,10314.0,0.6943959666472755,0.0,0.0,36,13
2026-03-12,1349260_U_17,2,160,290,2931.0,7885.0,0.37171845275840204,0.0,0.0,24,13
2026-03-12,1374663_U_82,2,276,401,4159.0,10975.0,0.37895216400911164,0.0,0.0,48,14
2026-03-12,1413904_U_4,2,314,482,5645.0,9759.0,0.5784404139768419,14.0,0.0024800708591674048,OC2,13
2026-03-12,1364749_U_6,2,321,459,4836.0,6908.0,0.7000579038795599,0.0,0.0,44,12
2026-03-12,1413903_U_58,2,266,394,3977.0,5871.0,0.6773973769374894,44.0,0.011063615790797083,OC3,12
2026-03-12,1399122_U_38,2,285,493,4292.0,8046.0,0.5334327616206811,0.0,0.0,38A,13
2026-03-12,1413903_U_88,2,338,460,5389.0,7281.0,0.7401455843977476,0.0,0.0,OC3,14
2026-03-12,1374663_U_96,3,193,407,3468.0,5436.0,0.6379690949227373,2086.0,0.6014994232987313,48,12
2026-03-12,1379485_U_94,2,361,365,5915.0,5915.0,1.0,45.0,0.0076077768385460695,53,12
2026-03-12,1411585_U_10,2,71,115,1064.0,5209.0,0.20426185448262624,0.0,0.0,35,13
2026-03-12,1379485_U_7,2,238,402,3588.0,6590.0,0.5444613050075873,0.0,0.0,53,13
2026-03-12,1379485_U_105,3,170,328,3798.0,6621.0,0.5736293611236973,104.0,0.02738283307003686,53,13
2026-03-12,1374663_U_27,3,381,541,5735.0,11260.0,0.5093250444049734,0.0,0.0,48,14
2026-03-12,1364748_U_93,3,345,479,5210.0,7252.0,0.7184225041367899,0.0,0.0,36,13
2026-03-12,1414833_U_64,2,303,573,4578.0,8813.0,0.5194598888006354,104.0,0.022717343818261248,OC1,13
2026-03-12,1364748_U_13,4,263,454,5169.0,7482.0,0.6908580593424218,0.0,0.0,36,13
2026-03-12,1379485_U_132,2,254,414,4789.0,7251.0,0.6604606261205351,76.0,0.015869701399039465,53,13
2026-03-12,1439975_U_62,2,384,461,6560.0,7191.0,0.9122514253928522,542.0,0.0826219512195122,31,12
2026-03-12,1374663_U_102,3,494,610,7536.0,10419.0,0.7232939821479989,0.0,0.0,48,13
2026-03-12,1413904_U_73,2,278,305,4174.0,4580.0,0.911353711790393,0.0,0.0,OC2,12
2026-03-12,1379485_U_18,2,241,313,3636.0,5528.0,0.6577424023154848,0.0,0.0,53,13
2026-03-12,1386442_U_38,2,268,351,4038.0,4788.0,0.843358395989975,479.0,0.11862308073303615,37,13
2026-03-12,1364746_U_13,2,247,273,3723.0,5044.0,0.7381046788263284,0.0,0.0,34A,13
2026-03-12,1414833_U_13,2,318,519,4804.0,7957.0,0.6037451300741485,0.0,0.0,OC1,13
2026-03-12,1364748_U_34,2,487,507,7821.0,9531.0,0.8205854579792257,0.0,0.0,36,13
2026-03-12,1345046_U_4,2,280,346,4219.0,5240.0,0.8051526717557251,0.0,0.0,39A,13
2026-03-12,1393827_U_116,2,139,157,2070.0,2341.0,0.8842375053395984,0.0,0.0,45,13
2026-03-12,1345046_U_38,2,415,579,6260.0,8844.0,0.707824513794663,0.0,0.0,39A,13
2026-03-12,1364748_U_85,2,283,291,4578.0,4698.0,0.9744572158365262,0.0,0.0,36,13
2026-03-12,1413904_U_78,2,263,407,4279.0,6891.0,0.6209548686692787,135.0,0.0315494274363169,OC2,13
2026-03-12,1345046_U_88,2,207,247,3122.0,3692.0,0.8456121343445288,14.0,0.004484304932735426,39A,13
2026-03-12,1364749_U_32,2,337,403,5089.0,6080.0,0.8370065789473684,0.0,0.0,44,13
2026-03-12,1364749_U_60,2,135,199,2041.0,3002.0,0.6798800799467022,0.0,0.0,44,13
2026-03-12,1413903_U_18,2,732,778,11052.0,20251.0,0.5457508271196484,0.0,0.0,OC3,13
2026-03-12,1345046_U_64,2,291,297,4384.0,4474.0,0.9798837729101475,0.0,0.0,39A,13
2026-03-12,1386442_U_23,2,213,420,3213.0,6935.0,0.46330209084354723,0.0,0.0,37,14
2026-03-12,1429985_U_95,2,226,230,4984.0,5164.0,0.965143299767622,0.0,0.0,49.1,13
2026-03-12,1411585_U_43,2,341,468,6411.0,9624.0,0.6661471321695761,0.0,0.0,35,14
2026-03-12,1345046_U_94,2,300,343,4536.0,5197.0,0.872811237252261,0.0,0.0,39A,13
2026-03-12,1364748_U_6,3,288,410,5209.0,6891.0,0.7559135103758525,15.0,0.002879631407179881,36,13
2026-03-12,1393827_U_26,2,212,284,3183.0,5946.0,0.5353178607467205,0.0,0.0,45,14
2026-03-12,1364751_U_6,2,694,810,10463.0,20010.0,0.5228885557221389,0.0,0.0,46,16
2026-03-12,1364749_U_7,2,266,437,4008.0,6381.0,0.6281147155618242,194.0,0.04840319361277445,44,14
2026-03-12,1364755_U_48,2,592,719,8918.0,9128.0,0.9769938650306749,1697.0,0.19028930253420048,55A,14
2026-03-12,1393827_U_84,3,168,371,2537.0,6140.0,0.41319218241042344,0.0,0.0,45,14
2026-03-12,1364748_U_51,2,229,417,3437.0,6501.0,0.5286878941701276,0.0,0.0,36,15
2026-03-12,1364748_U_94,2,348,599,5691.0,9745.0,0.5839917906618779,0.0,0.0,36,14
2026-03-12,1429985_U_98,2,376,479,5630.0,20132.0,0.2796542817405126,0.0,0.0,49.1,18
2026-03-12,1379485_U_78,2,340,404,5600.0,7041.0,0.7953415707996023,0.0,0.0,53,14
2026-03-12,1393827_U_94,2,275,403,4127.0,5780.0,0.7140138408304498,287.0,0.06954204022292222,45,15
2026-03-12,1364748_U_14,3,216,473,3258.0,7139.0,0.4563664378764533,0.0,0.0,36,14
2026-03-12,1393827_U_104,2,295,400,4430.0,5871.0,0.7545562936467382,135.0,0.030474040632054177,45,15
2026-03-12,1399122_U_39,2,712,1004,10759.0,15142.0,0.7105402192576938,0.0,0.0,38A,14
2026-03-12,1364748_U_23,2,97,185,1456.0,3332.0,0.4369747899159664,0.0,0.0,36,15
2026-03-12,1393827_U_117,2,133,199,1996.0,3048.0,0.6548556430446194,0.0,0.0,45,15
2026-03-12,1477766_U_9,2,255,338,3845.0,5226.0,0.7357443551473403,0.0,0.0,42T,15
2026-03-12,1393827_U_36,2,195,203,2933.0,5067.0,0.5788434971383462,0.0,0.0,45,15
2026-03-12,1413903_U_89,2,741,757,12175.0,12745.0,0.955276579050608,0.0,0.0,OC3,15
2026-03-12,1379485_U_95,2,194,358,2957.0,5479.0,0.5396970250045628,0.0,0.0,53,15
2026-03-12,1386441_U_33,2,381,385,5797.0,5797.0,1.0,40.0,0.006900120752113162,32,15
2026-03-12,1393827_U_18,2,163,321,2445.0,5570.0,0.43895870736086173,0.0,0.0,45,15
2026-03-12,1393827_U_52,3,192,360,2883.0,6592.0,0.4373483009708738,90.0,0.031217481789802288,45,15
2026-03-12,1439975_U_88,2,385,421,6353.0,6894.0,0.9215259646069045,0.0,0.0,31,15
2026-03-12,1393827_U_125,2,328,410,4984.0,5810.0,0.8578313253012049,510.0,0.10232744783306581,45,15
2026-03-12,1413903_U_76,2,687,699,10734.0,10854.0,0.9889441680486457,1365.0,0.1271660145332588,OC3,15
2026-03-12,1393827_U_138,2,206,311,3163.0,5660.0,0.5588339222614841,0.0,0.0,45,16
2026-03-12,1379485_U_79,2,261,263,5418.0,6681.0,0.8109564436461607,0.0,0.0,53,16
2026-03-12,1364749_U_41,2,248,419,3827.0,7671.0,0.49889193064789467,77.0,0.020120198588973084,44,16
2026-03-12,1393827_U_85,2,275,389,4309.0,6051.0,0.7121137002148406,0.0,0.0,45,16
2026-03-12,1364755_U_31,2,346,654,5239.0,9863.0,0.5311771266348981,0.0,0.0,55A,16
2026-03-12,1364748_U_67,2,302,504,4520.0,7913.0,0.5712119297358776,0.0,0.0,36,17
2026-03-12,1393827_U_118,2,265,357,4037.0,5389.0,0.7491185748747449,13.0,0.0032202130294773346,45,16
2026-03-12,1364749_U_8,3,328,520,4954.0,7942.0,0.6237723495341224,0.0,0.0,44,17
2026-03-12,1429985_U_119,2,252,304,3783.0,21584.0,0.17526871756856932,0.0,0.0,49.1,21
2026-03-12,1393827_U_95,2,189,332,2825.0,5600.0,0.5044642857142857,0.0,0.0,45,17
2026-03-12,1364755_U_41,2,336,632,5028.0,9532.0,0.5274863617289132,0.0,0.0,55A,17
2026-03-12,1429985_U_112,2,348,374,5270.0,5660.0,0.931095406360424,0.0,0.0,49.1,16
2026-03-12,1364749_U_25,2,300,448,4534.0,6771.0,0.6696204401122434,0.0,0.0,44,17
2026-03-12,1393827_U_111,2,212,345,3198.0,5419.0,0.5901457833548626,0.0,0.0,45,17
2026-03-12,1439975_U_52,2,410,440,6198.0,6830.0,0.9074670571010249,0.0,0.0,31,16
2026-03-12,1364748_U_95,2,502,628,7608.0,9589.0,0.7934091146104912,0.0,0.0,36,17
2026-03-12,1364755_U_53,3,408,614,6139.0,9500.0,0.6462105263157895,0.0,0.0,55A,17
2026-03-12,1393827_U_46,3,317,445,5837.0,7850.0,0.7435668789808917,0.0,0.0,45,17
2026-03-12,1393827_U_62,3,126,246,1876.0,7038.0,0.2665529980107985,0.0,0.0,45,18
2026-03-12,1364748_U_79,2,390,530,6173.0,8305.0,0.7432871763997592,15.0,0.0024299368216426373,36,17
2026-03-12,1393827_U_147,2,326,402,5026.0,6319.0,0.795379015667036,0.0,0.0,45,17
2026-03-12,1393827_U_28,2,244,427,3648.0,6588.0,0.5537340619307832,0.0,0.0,45,17
2026-03-12,1393827_U_53,2,298,442,4458.0,7128.0,0.6254208754208754,46.0,0.01031852848811126,45,17
2026-03-12,1393827_U_68,3,126,154,2625.0,2806.0,0.9354953670705631,135.0,0.05142857142857143,45,17
2026-03-12,1399122_U_23,2,210,352,3136.0,5658.0,0.5542594556380347,0.0,0.0,38A,17
2026-03-12,1393827_U_126,3,256,394,3828.0,6678.0,0.573225516621743,0.0,0.0,45,18
2026-03-12,1393827_U_139,2,134,172,1992.0,2562.0,0.7775175644028103,0.0,0.0,45,17
2026-03-12,1364748_U_15,2,370,402,5538.0,6135.0,0.9026894865525672,0.0,0.0,36,17
2026-03-12,1399122_U_52,4,374,434,5594.0,6020.0,0.9292358803986711,285.0,0.0509474436896675,38A,17
2026-03-12,1393827_U_86,2,358,420,5359.0,6289.0,0.8521227540149467,0.0,0.0,45,17
2026-03-12,1481779_U_125,2,444,615,7070.0,17969.0,0.3934553954031944,0.0,0.0,67,17
2026-03-12,1374663_U_112,2,642,745,9623.0,11455.0,0.8400698384984723,0.0,0.0,48,17
2026-03-12,1393827_U_119,2,312,354,4670.0,5301.0,0.8809658554989624,0.0,0.0,45,17
2026-03-12,1364749_U_9,3,292,452,4369.0,7401.0,0.5903256316713957,0.0,0.0,44,18
2026-03-12,1364751_U_12,2,630,774,9473.0,11694.0,0.8100735419873439,0.0,0.0,46,17
2026-03-12,1364748_U_45,2,272,400,4068.0,8902.0,0.45697596045832395,0.0,0.0,36,19
2026-03-12,1413903_U_66,2,470,598,7035.0,9737.0,0.7225017972681524,196.0,0.027860696517412936,OC3,17
2026-03-12,1413904_U_29,2,438,532,6891.0,10254.0,0.6720304271503803,0.0,0.0,OC2,18
2026-03-12,1481779_U_129,2,470,714,7071.0,21379.0,0.33074512371953785,0.0,0.0,67,18
2026-03-12,1413903_U_6,2,500,674,7490.0,11638.0,0.6435813713696511,0.0,0.0,OC3,18
2026-03-12,1364749_U_42,2,326,406,5057.0,6290.0,0.8039745627980922,0.0,0.0,44,18
2026-03-12,1349260_U_26,2,108,116,1605.0,3107.0,0.5165754747344705,0.0,0.0,24,18
2026-03-12,1364748_U_68,2,524,590,7852.0,8811.0,0.8911587787992282,16.0,0.0020376974019358125,36,18
